Ticker,EPS,P/E Ratio,PEG Ratio,P/B Ratio,ROE,P/B Ratio,Operating Margin,EBITDA,Industry
UMH,0.17,107.11764,-62.17,2.968699,0.019270001,2.968699,0.1815,99243000.0,REIT—Residential
PEGA,3.21,25.342678,2.34,14.756031,0.38324,14.756031,-0.02823,189996000.0,Software—Application
IPAR,6.01,20.24792,1.95,5.4345303,0.19936001,5.4345303,0.18943001,259867008.0,Household & Personal Products
PATK,8.83,13.110985,-1.23,2.2283173,0.14315,2.2283173,0.08094,436332992.0,"Furnishings, Fixtures & Appliances"
PXLW,-0.28,-2.4928572,-0.11,87.25,-0.42655998,87.25,-1.09233,-23713000.0,Semiconductors
PEN,3.69,63.224934,2.36,8.104916,0.03129,8.104916,0.117469996,102531000.0,Medical Devices
RELX,1.66,28.361448,336.48,27.308586,0.5912,27.308586,0.30274,3004000000.0,Specialty Business Services
PTSI,0.88,17.71591,8.6,1.1014555,-0.00783,1.1014555,0.0115,73055000.0,Trucking
PINC,1.26,16.09524,-11.1,1.0854788,0.04968,1.0854788,0.24548,412488992.0,Health Information Services
SGRY,1.26,22.817461,0.59,1.8612028,0.03726,1.8612028,0.14513,575600000.0,Medical Care Facilities
PPSI,0.57,10.675439,5.39,4.2081604,-0.40667,4.2081604,-0.36278,-6887000.0,Electrical Equipment & Parts
TSCDY,1.1,12.227272,2.67,7.9164214,0.16069001,7.9164214,0.04601,4158000128.0,Grocery Stores
BPAQF,0.67,7.2686563,-0.54,1.2260826,0.0392,1.2260826,0.07842,31693000704.0,Oil & Gas Integrated
SSEZY,2.14,10.677569,1.49,2.7073462,0.16466999,2.7073462,0.39137,3496999936.0,Utilities—Diversified
SCVPF,0.43,16.697674,40.48,0.024814667,0.0074299998,0.024814667,0.01427,16393672704.0,Conglomerates
QABSY,4.23,6.4846334,1.01,148.27026,8.23026,148.27026,0.07991,3632000000.0,Airlines
VNO,-0.23,-179.26086,-26.55,1.7674798,-0.00112,1.7674798,0.24204001,806992000.0,REIT—Office
RCMT,2.43,9.36214,0.72,6.130423,0.6879,6.130423,0.084130004,25211000.0,Conglomerates
RUN,-0.61,-24.196722,9.51,0.6142322,-0.33449,0.6142322,-0.24443,-113393000.0,Solar
IRT,0.31,61.483868,-4.45,1.2766242,-0.00014999999,1.2766242,0.20103,346899008.0,REIT—Residential
RGNX,-0.97,-9.061855,-0.14,1.24469,-0.63936,1.24469,-2.51343,-226024000.0,Biotechnology
SLVM,7.82,10.869565,4.7,4.1987753,0.27541,4.1987753,0.13076,544000000.0,Paper & Paper Products
RSSS,0.11,23.863636,5.84,6.818182,-0.39806998,6.818182,0.05454,66728.0,Software—Application
UVRBF,6.02,0.2707641,3.81,0.029581502,0.11106,0.029581502,0.10442001,24177586176.0,Packaged Foods
VALE,2.09,5.0717707,-0.28,0.21697746,0.23332001,0.21697746,0.26514998,83810000896.0,Other Industrial Metals & Mining
SAP,6.83,34.130306,3.33,6.595275,0.0646,6.595275,0.26588,8573000192.0,Software—Application
YPF,4.59,5.527233,0.12,0.0010519262,-0.105270006,0.0010519262,0.11489,2732946882560.0,Oil & Gas Integrated
TS,3.25,10.221539,-0.71,2.2249014,0.17069,2.2249014,0.15405,3702273024.0,Oil & Gas Equipment & Services
TX,7.38,4.6382113,6.15,0.5655514,-0.03156,0.5655514,0.08208,4478682112.0,Steel
SCSC,3.73,11.6568365,0.9,1.1405188,0.08424,1.1405188,0.03174,125282000.0,Electronics & Computer Distribution
SHOP,1.86,42.46774,1.05,11.108142,0.15305,11.108142,0.13839,991000000.0,Software—Application
VRNS,0.31,165.25806,-5.94,13.4215355,-0.19165,13.4215355,-0.15966,-93833000.0,Software—Infrastructure
SSKN,-1.14,-2.5789475,-0.12,1.0856721,-0.62973,1.0856721,-0.05762,80000.0,Medical Devices
SNGX,-5.06,-0.7628458,-0.61,1.7186108,-1.5202299,1.7186108,-744.9509,-7772338.0,Biotechnology
CRD-B,1.05,10.609525,1.35,3.611021,0.14997,3.611021,0.05488,71928000.0,Insurance Brokers
SOTK,0.1,42.7,4.06,3.9463954,0.09380999,3.9463954,0.055409998,1887249.0,Scientific & Technical Instruments
IBDRY,3.73,16.042896,2.72,8.434109,0.11805,8.434109,0.21108,14164299776.0,Utilities—Diversified
CRRFY,0.47,6.702128,0.69,0.2003307,0.06503,0.2003307,0.01773,3652999936.0,Grocery Stores
CRD-A,1.04,10.625001,1.31,3.5818477,0.14997,3.5818477,0.05488,71928000.0,Insurance Brokers
VTSI,0.43,14.325581,0.75,1.507218,0.16429001,1.507218,0.18624,7739173.0,Software—Application
VLEEY,1.09,4.3486233,0.18,0.31637964,0.07322,0.31637964,0.038680002,1868000000.0,Auto Parts
UCBJY,3.41,28.750732,1.09,2.0775146,0.026670001,2.0775146,0.1168,1184999936.0,Biotechnology
SSUMY,2.94,7.190476,0.56,0.0058656377,0.0868,0.0058656377,0.05291,539748990976.0,Conglomerates
TRU,4.57,21.85558,1.69,4.6144605,0.057189997,4.6144605,0.18157,1233100032.0,Financial Data & Stock Exchanges
UTI,0.93,17.795698,1.56,3.719937,0.12998,3.719937,0.04196,73780000.0,Education & Training Services
TRUP,0.06,909.3334,15.49,7.215023,-0.04413,7.215023,0.0054400004,10555000.0,Insurance—Specialty
TTMI,1.96,11.270408,0.72,1.4557797,0.04492,1.4557797,0.08492,308704000.0,Electronic Components
TLYS,-0.26,-15.153847,-0.3,0.9372027,-0.28173,0.9372027,0.02957,-8497000.0,Apparel Retail
VSTA,0.36,7.5,12.15,0.048494864,-0.01028,0.048494864,-0.14722,366796992.0,Education & Training Services
TYIDY,6.17,10.907618,1.08,0.0042354832,0.04859,0.0042354832,0.05903,510624006144.0,Farm & Heavy Construction Machinery
TMRAF,0.48,29.479166,75.94,7.3316064,0.09478,7.3316064,0.122700006,146031040.0,Waste Management
THLEF,10.37,15.858245,3.15,4.637227,0.12404,4.637227,0.08088,2364999936.0,Aerospace & Defense
TEFOF,0.35,14.057143,-5.8,1.3197426,-0.0137600005,1.3197426,0.096049994,7781000192.0,Telecom Services
INVA,1.14,16.894737,1.91,1.8104908,0.23828,1.8104908,0.54742,199531008.0,Biotechnology
ULBI,0.9,9.5,0.63,1.066883,0.07944,1.066883,0.091129996,17701000.0,Electrical Equipment & Parts
UNBLF,10.48,7.7958016,-1.34,0.7471627,-0.050869998,0.7471627,0.55965,1633500032.0,REIT—Retail
UMICY,0.27,11.148148,-0.47,0.35345232,-0.49161997,0.35345232,0.00662,597329024.0,Waste Management
CUPUF,1.07,13.074765,4.48,1.6244774,0.123959996,1.6244774,0.14071,82505000.0,Utilities—Regulated Electric
VECO,2.06,13.975729,0.18,2.2860093,0.12505001,2.2860093,0.09508,110752000.0,Semiconductor Equipment & Materials
VHI,3.24,10.246914,1.02,0.97589654,0.03987,0.97589654,0.081829995,126000000.0,Chemicals
VSH,1.36,12.463236,-3.46,1.0654347,0.07882,1.0654347,0.04838,462839008.0,Semiconductors
VCISF,9.73,11.3720455,1.24,2.2127345,0.15708,2.2127345,0.10425,11489999872.0,Engineering & Construction
VWDRY,0.34,18.647058,0.83,2.1952908,-0.01939,2.1952908,-0.05613,402000000.0,Specialty Industrial Machinery
VIVHY,0.95,11.063158,1.06,0.62626624,0.025050001,0.62626624,0.04817,1386000000.0,Entertainment
WBRBF,3.61,8.998282,-0.9,1.2869968,0.04151,1.2869968,0.11249,593296000.0,Building Materials
MWTCF,4.45,0.10337079,0.21,0.018954223,0.10422,0.018954223,0.54107,22415474688.0,Utilities—Regulated Water
WKCMF,7.18,11.745126,-2.67,0.9488394,0.03105,0.9488394,0.021259999,503900000.0,Specialty Chemicals
WEGZY,0.3,31.133333,2.38,1.9868113,0.34195,1.9868113,0.20419,7698942976.0,Specialty Industrial Machinery
WMMVF,0.17,16.470589,660.77,0.22933902,0.26893,0.22933902,0.08133,93916315648.0,Discount Stores
YMDAF,0.3,9.633333,-6595.37,0.003222156,0.03872,0.003222156,0.037839998,71162503168.0,Specialty Retail
ZFSVF,42.81,13.861713,1.45,3.5486743,0.20692,3.5486743,0.14029999,18826999808.0,Insurance—Diversified
SDVKY,1.23,15.8292675,2.91,0.27252492,0.13631,0.27252492,0.16254,24871000064.0,Specialty Industrial Machinery
LNDNF,-0.02,-37.0,-18.02,0.5958132,0.013459999,0.5958132,0.17419,5800000.0,Utilities—Renewable
HXGBF,0.52,18.192308,3.46,2.4881642,0.1,2.4881642,0.25726998,1716999936.0,Scientific & Technical Instruments
EKTAF,4.97,1.3722335,5.2,0.24346709,0.108380005,0.24346709,0.04314,2390000128.0,Medical Devices
AXFOF,12.78,1.8990611,49.93,0.77848345,0.34905,0.77848345,0.04889,4534000128.0,Grocery Stores
ATLKY,0.61,26.819672,4.11,0.7796417,0.29534,0.7796417,0.21661,43961999360.0,Specialty Industrial Machinery
ALFVF,22.91,1.9851593,1.85,0.4770346,0.18032,0.4770346,0.16449,12014000128.0,Specialty Industrial Machinery
ABZPF,3.12,0.20368591,1.58,0.024660459,0.18665001,0.024660459,0.20716,44677271552.0,Utilities—Regulated Electric
VOLVF,24.96,1.0136218,-5.58,0.28707266,0.28841,0.28707266,0.12485,89002999808.0,Farm & Heavy Construction Machinery
HUSQF,5.04,1.3115079,7.32,0.15299155,0.05626,0.15299155,0.0055400003,5574000128.0,Tools & Accessories
TBABF,19.22,1.7618366,12.15,0.19773145,0.08505,0.19773145,0.15636,6789000192.0,Specialty Industrial Machinery
HESAY,5.33,42.11257,4.88,1.561776,0.31544,1.561776,0.42124,6208000000.0,Luxury Goods
ACXIF,8.16,15.61152,12.55,1.4764206,0.04299,1.4764206,0.03925,1567000064.0,Engineering & Construction
ACRFF,2.7,17.037037,1.37,3.2577903,0.12625,3.2577903,0.12888,902000000.0,Lodging
AHEXF,3.14,9.343948,1.1,1.4723003,0.08845,1.4723003,0.02481,889000000.0,Staffing & Employment Services
ADDDF,7.88,30.543146,0.58,8.326587,0.08054,8.326587,0.092580006,1387000064.0,Footwear & Accessories
MTUAF,16.65,19.275375,0.98,5.1831427,0.23721,5.1831427,0.14128,969000000.0,Aerospace & Defense
MTUAY,8.73,19.063002,1.32,2.687705,0.23721,2.687705,0.14128,969000000.0,Aerospace & Defense
SCMWY,3.69,16.531164,170.9,0.26537547,0.14479,0.26537547,0.20743,3833999872.0,Telecom Services
PSPSF,5.98,23.285954,6.22,1.2284958,0.05574,1.2284958,0.84416,298686016.0,Real Estate Services
MTAGF,0.44,7.9545455,2.74,3.3751206,0.27309,3.3751206,-0.012610001,452000000.0,Specialty Retail
HDELY,2.71,8.136531,0.65,0.22892441,0.1106,0.22892441,0.11033,3734599936.0,Building Materials
AGLNF,0.65,10.846154,1.11,0.87328136,0.13327,0.87328136,0.12324,1976000000.0,Utilities—Independent Power Producers
KHNGF,12.25,20.031837,-1.28,9.896753,0.39349997,9.896753,0.07014,1743000064.0,Integrated Freight & Logistics
RWNFF,2.22,15.481981,-0.45,0.792118,0.10524999,0.792118,0.38467,8629999616.0,Utilities—Diversified
UBLXF,1.38,54.333336,0.96,1.4382998,-0.19309999,1.4382998,-0.33848,-30196000.0,Communication Equipment
MDGEF,-1.56,-1.6602564,-0.07,1.9415292,-0.63928,1.9415292,-2.81194,-14781000.0,Biotechnology
BDRFY,1.04,26.182693,2.16,0.72681165,0.090179995,0.72681165,0.15652001,1378000000.0,Household & Personal Products
SUEZF,0.95,12.405263,-1.29,0.856468,0.093210004,0.856468,0.05077,952000000.0,Packaged Foods
BRAGF,2.33,3.7195122,0.04,0.5455196,0.01666,0.5455196,0.053829998,158156992.0,Engineering & Construction
SWZCF,33.52,19.105906,-1.08,2.7861378,0.14479,2.7861378,0.20743,3833999872.0,Telecom Services
ICAGY,1.21,4.4793386,0.69,5.593395,0.77062,5.593395,0.1531,4617999872.0,Airlines
AIXXF,1.2,13.083333,-13.63,2.275692,0.15207,2.275692,0.22580999,131395000.0,Semiconductor Equipment & Materials
CEBUF,5.18,0.0023166025,-1.89,0.0009375,1.7098199,0.0009375,0.10857,17738964992.0,Airlines
AIVAF,0.64,9.125,5883.93,1.7680897,0.14025,1.7680897,0.07995,2675800064.0,Insurance—Diversified
SINGF,0.34,13.764706,-3.02,1.021388,0.1457,1.021388,0.12211,4319399936.0,Airlines
NWARF,0.13,7.3076925,-7.75,0.12877864,0.26045,0.12877864,0.18857001,3533100032.0,Airlines
SMAWF,11.99,16.191826,-4.48,3.07646,0.16410999,3.07646,0.13825,11843000320.0,Specialty Industrial Machinery
GEAGF,3.03,16.48845,2.51,3.609305,0.17867,3.609305,0.10126001,612812992.0,Specialty Industrial Machinery
CTTAY,0.95,6.4631577,0.24,0.08987777,0.06002,0.08987777,0.05308,3485400064.0,Auto Parts
TLSNF,1.96,1.5816326,0.49,0.22815926,0.02799,0.22815926,0.17849001,28020000768.0,Telecom Services
AKKVF,0.03,41.666668,-0.92,0.08621879,0.27583,0.08621879,0.090909995,641000000.0,Oil & Gas Equipment & Services
AKBLF,0.82,29.27,43.81,1.0792482,0.1516,1.0792482,0.19214001,1102000000.0,Biotechnology
AKZOF,4.95,13.252525,0.52,2.448035,0.12883,2.448035,0.099700004,1304000000.0,Specialty Chemicals
ALPMF,0.44,25.295454,54925.6,0.013023027,0.03455,0.013023027,0.108610004,340348993536.0,Drug Manufacturers—General
ALGGF,2.28,0.079385966,0.32,0.0059500327,0.076230004,0.0059500327,0.20209,55500742656.0,Conglomerates
BTAFF,4.84,7.082644,19172.7,1.4535894,-0.21503,1.4535894,0.34537998,12739000320.0,Tobacco
AMKBF,19.87,80.5234,-0.2,0.45438176,0.06519,0.45438176,0.20472999,6168000000.0,Marine Shipping
ANSLF,1.3,16.153847,7.07,1.6098121,0.043959998,1.6098121,0.14058,242600000.0,Medical Instruments & Supplies
NXPRF,8.93,15.824187,0.53,3.4128728,0.15556,3.4128728,0.0767,560000000.0,Electrical Equipment & Parts
ANFGF,0.91,25.714285,-2.42,2.5671968,0.0983,2.5671968,0.22388001,2926400000.0,Copper
ARLUF,1.73,22.543352,5.61,3.782735,0.23846,3.782735,0.29027998,2127100032.0,Gambling
ARCVF,3.99,16.964912,0.9,5.3700914,0.18492001,5.3700914,0.07564,393473984.0,Engineering & Construction
ASHTF,4.52,16.743362,3.45,4.4696436,0.22438999,4.4696436,0.24995,4727399936.0,Rental & Leasing Services
PBATF,910.91,0.00023053869,0.35,0.00012463765,0.28752002,0.00012463765,0.17711,8193142947840.0,Thermal Coal
ASXFF,1.72,25.145348,15.2,2.251197,0.12877,2.251197,0.73699,1155699968.0,Financial Data & Stock Exchanges
AVDX,0.33,25.181818,0.36,2.518182,-0.01975,2.518182,-0.03996,18049000.0,Software—Infrastructure
AYAAF,1.49,0.38926172,0.74,0.029950943,0.09847,0.029950943,0.32964,63949516800.0,Real Estate—Development
AYYLF,57.46,0.17490429,0.46,0.015131487,0.09295999,0.015131487,0.19895001,99758350336.0,Conglomerates
BCKIF,0.63,10.444445,3035.96,8.523315,0.43295,8.523315,0.04636,309200000.0,Engineering & Construction
BBRYF,0.42,25.11905,-22736.3,3.2804725,0.20126,3.2804725,0.12405,522000000.0,Luxury Goods
BBSEY,0.73,7.972603,0.75,1.1229018,0.88273,1.1229018,0.96310997,9436856320.0,Insurance—Diversified
STBFY,1.22,13.695082,26756.6,0.0042968,0.09193,0.0042968,0.10609,216326995968.0,Beverages—Non-Alcoholic
BFLBF,5.46,8.824176,1.1,1.5097768,0.19356,1.5097768,0.052449998,269900000.0,Engineering & Construction
BICEF,6.59,9.695448,4.76,1.4962181,0.12735,1.4962181,0.18807,412343008.0,Household & Personal Products
BOUYF,3.63,9.655647,1.62,1.117452,0.08604,1.117452,0.04467,4212000000.0,Engineering & Construction
BRDCY,1.85,9.632432,0.16,0.0032106854,0.09681,0.0032106854,0.14619,849047977984.0,Auto Parts
BTVCF,0.96,16.5625,7780.06,12.259059,0.36416999,12.259059,0.10576,250600000.0,Beverages—Non-Alcoholic
BURBY,0.09,116.33333,65061.4,3.255597,0.20126,3.255597,0.12405,522000000.0,Luxury Goods
FRCEF,0.14,12.0,7.03,0.3933505,-0.02256,0.3933505,0.06469,670000000.0,Building Materials
BYDDY,3.13,23.019169,1.41,1.348342,0.22760999,1.348342,0.06664,96346677248.0,Auto Manufacturers
CTLT,1.89,31.074074,1.57,2.9494777,-0.25393,2.9494777,0.09147,495000000.0,Drug Manufacturers—Specialty & Generic
SGLFF,0.6,9.15,-0.77,1.0051264,0.13104,1.0051264,0.09797,139200000.0,Chemicals
CRNZF,0.11,24.09091,-0.26,0.6595321,-0.18160999,0.6595321,0.048270002,68400000.0,Oil & Gas E&P
CGEMY,2.5,14.18,3.64,0.5590072,0.16176,0.5590072,0.10936,2951000064.0,Information Technology Services
CCCC,-1.66,-3.3795183,-0.16,1.3783784,-0.44873002,1.3783784,-1.7859399,-114686000.0,Biotechnology
CABGY,5.3,4.15283,23.27,0.13740191,0.2873,0.13740191,0.15599,14067000320.0,Beverages—Brewers
CFRUY,0.75,19.28,3.18,0.4159834,0.19257,0.4159834,0.21249,5485000192.0,Luxury Goods
CFRHF,7.79,18.652119,1.83,4.1799717,0.19257,4.1799717,0.21249,5485000192.0,Luxury Goods
CHGCF,1.53,29.555557,715.94,0.041307595,0.23197001,0.041307595,0.50813,567090020352.0,Drug Manufacturers—General
CLPBF,3.87,33.488373,144.69,1.7634574,0.43165,1.7634574,0.2716,8082999808.0,Medical Instruments & Supplies
CLPHY,0.63,13.555555,1.01,0.20839433,0.074650005,0.20839433,0.16683,25521999872.0,Utilities—Regulated Electric
PGCMF,3.26,0.16288345,0.98,0.016769303,0.10288,0.016769303,0.07224,16492347392.0,Department Stores
CMPGF,1.34,24.690298,2.26,8.699711,0.26608,8.699711,0.06657,3097750272.0,Restaurants
CRWD,4.27,70.99063,3.89,26.044334,0.07334,26.044334,0.01417,187490000.0,Software—Infrastructure
CSWI,9.19,39.004356,3.64,5.841944,0.141,5.841944,0.22617,220227008.0,Specialty Industrial Machinery
CSNVF,1.61,16.645962,1.24,2.06392,0.1162,2.06392,0.06373,187400000.0,Specialty Chemicals
CTAGF,0.04,6.25,1872.49,2.3809524,-0.20624,2.3809524,0.07339,74800000.0,Specialty Business Services
DSKYF,0.92,34.923912,38132.6,0.037541278,0.15586,0.037541278,0.21032,367809003520.0,Drug Manufacturers—General
CODYY,1.48,12.351352,2.29,0.3811192,0.124139994,0.3811192,0.11472999,6536999936.0,Building Products & Equipment
DIIBF,0.12,32.833336,-0.54,0.90804327,-0.48106998,0.90804327,-0.00981,5234000.0,"Furnishings, Fixtures & Appliances"
DSITF,0.13,8.615385,3428.86,0.59009486,0.01362,0.59009486,0.01616,197000000.0,Specialty Retail
PHTCF,142.09,0.17629671,2.25,0.048143543,0.23016001,0.048143543,0.25495002,88252997632.0,Telecom Services
DRXGF,1.5,5.933333,3917.0,1.5884347,0.34300998,1.5884347,0.16436,1282800000.0,Utilities—Renewable
ESALF,1.26,26.007936,102597.0,0.010445341,0.03848,0.010445341,0.07093,71433003008.0,Drug Manufacturers—Specialty & Generic
ELEZF,1.94,10.927835,0.37,2.7737799,0.13935,2.7737799,0.16924,3652999936.0,Utilities—Regulated Electric
FELTF,3.99,14.290727,33251.6,0.013112402,0.14579001,0.013112402,0.08844,166284001280.0,Electrical Equipment & Parts
ENGIY,1.8,9.294444,-0.83,1.4244359,0.15176,1.4244359,0.093059994,13404999680.0,Utilities—Diversified
UBSFF,1.27,12.314961,-16.9,1.1706587,-0.03302,1.1706587,-0.37460998,175800000.0,Electronic Gaming & Multimedia
ESOCF,0.74,10.067567,1.55,2.8113205,0.13881,2.8113205,0.24125999,19844999168.0,Utilities—Diversified
NHHEF,0.32,12.187501,0.41,1.6795865,0.15673,1.6795865,0.2473,455044000.0,Lodging
TNISF,1.73,4.4797688,0.07,1.7625655,0.2041,1.7625655,0.040409997,170555008.0,Engineering & Construction
SPXCF,0.44,19.5,6.62,4.678299,0.32612,4.678299,0.48648,634668032.0,Financial Data & Stock Exchanges
EXPI,0.23,57.869568,-133.2,9.288207,-0.10189,9.288207,0.0143099995,7164000.0,Real Estate Services
LNSTY,1.27,27.751968,2.87,0.8213129,0.033570003,0.8213129,0.20778999,2548000000.0,Financial Data & Stock Exchanges
FINMF,1.84,13.043478,8.66,1.6622801,0.12043,1.6622801,0.05994,1642000000.0,Aerospace & Defense
GFIOF,2.18,7.5056877,-6.54,3.1423855,0.14973,3.1423855,0.30726,1893299968.0,Gold
MFIN,1.8,5.3333335,0.42,0.58801913,0.11129,0.58801913,0.49146,150424992.0,Credit Services
FSNUF,3.48,10.775862,1.91,1.1096644,0.0083099995,1.1096644,0.04853,2000000000.0,Medical Care Facilities
FUPBY,0.67,17.582088,1.91,0.87085086,0.16653,0.87085086,0.12639,519000000.0,Specialty Chemicals
GNMSF,14.04,15.720798,37.81,0.45232937,0.18552,0.45232937,0.33617002,6463000064.0,Biotechnology
GGNDF,1.64,12.963415,11.66,0.3038315,0.066149995,0.3038315,0.06335,2716000000.0,Medical Devices
GVDBF,129.76,40.158756,4.83,11.1421385,0.24991,11.1421385,0.19508,1507000064.0,Specialty Chemicals
GTMEF,150.1,0.27948034,4.25,0.03676126,0.15188,0.03676126,0.22346,73117982720.0,Telecom Services
HGMCF,1.42,8.464789,-45.2,0.18275532,0.22915001,0.18275532,0.23087999,18773000192.0,Gold
SMGZY,1.53,13.039216,1.21,3.0749078,0.10777,3.0749078,0.13662,540000000.0,Specialty Industrial Machinery
SFTBF,1.45,41.827587,-41911.9,0.0074564894,0.04178,0.0074564894,0.11808,1437732962304.0,Telecom Services
GWLIF,3.23,10.390093,4.57,1.2445302,0.13208,1.2445302,0.18693,8890000384.0,Insurance—Life
HKHGF,0.31,15.419355,7.76,0.34577546,-0.03428,0.34577546,0.22017999,627400000.0,Real Estate—Development
HOCPY,4.32,31.636572,57275.8,0.049435917,0.21304001,0.049435917,0.29255,274116001792.0,Medical Instruments & Supplies
IAC,-0.15,-326.46667,2.4,0.7019179,-0.02391,0.7019179,-0.01264,184824000.0,Internet Content & Information
ICTEF,0.26,28.423077,0.62,14.809619,0.43094003,14.809619,0.55315,1543040128.0,Marine Shipping
PYTCF,0.72,13.194444,0.91,1.5878322,0.0635,1.5878322,0.14468001,358400000.0,Gambling
IOSP,6.72,16.129465,2.42,2.2668145,0.13062,2.2668145,0.098620005,234900000.0,Specialty Chemicals
IPSEY,11.16,2.7930107,0.47,0.63818026,0.17909999,0.63818026,0.18324,1144499968.0,Drug Manufacturers—Specialty & Generic
IRDEF,0.23,8.054347,1.35,0.84550434,0.09039,0.84550434,0.05135,1074466048.0,Utilities—Diversified
ITI,0.33,21.787878,1.33,4.368165,0.020550001,4.368165,0.01717,8523000.0,Communication Equipment
IVAC,-0.34,-9.588235,-0.8,0.77990437,-0.082650006,0.77990437,-0.22518,-7769000.0,Specialty Industrial Machinery
IZEA,-0.41,-6.5853662,-0.51,0.728745,-0.14112,0.728745,-0.31772,-11383167.0,Internet Content & Information
JCDXF,1.5,14.5,-0.97,2.248062,0.14827,2.248062,0.05274,754700032.0,Advertising Agencies
JGSHF,3.74,0.17139037,0.26,0.013450279,0.08705,0.013450279,0.14967,77551943680.0,Conglomerates
RYKKY,0.94,16.51064,1.06,0.014007752,0.14824,0.014007752,0.08234,85109997568.0,Department Stores
KRYAY,5.66,17.639576,1.6,2.6437178,0.10281,2.6437178,0.101610005,1125799936.0,Packaged Foods
KLKNF,0.6,8.566666,0.91,0.29932445,-0.03582,0.29932445,0.00232,53412000.0,Steel
KNYJF,2.32,24.008621,2.88,11.245709,0.38582,11.245709,0.11599,1484400000.0,Specialty Industrial Machinery
LIMAF,7.6,5.3513155,1.34,0.44711468,0.11310001,0.44711468,0.096420005,1438764032.0,Auto Parts
TTRAF,0.14,17.142859,7.14,1.8561486,0.10168,1.8561486,0.17778,6593999872.0,Telecom Services
TKPHF,0.85,31.764706,8112.27,0.006184279,0.04147,0.006184279,0.20538001,1328560996352.0,Drug Manufacturers—Specialty & Generic
MPFRF,0.35,6.6857142,1.66,0.85059977,0.16679001,0.85059977,0.08339,1350099968.0,Insurance—Diversified
MARUY,20.69,7.362011,1.73,0.07453186,0.13677,0.07453186,0.02813,438668001280.0,Conglomerates
RUSMF,2.86,9.905595,0.49,1.0038267,0.12667,1.0038267,0.06318,312500000.0,Industrial Distribution
MGAWF,0.47,0.08617021,0.39,0.0052906596,0.078200005,0.0052906596,0.37477002,32608475136.0,Real Estate—Development
